Row size;OpenBLAS;Current;Ratio;Inaccuracy
100;0.00439318;0.0116222;2.6455;0
200;0.00657443;0.0631189;9.60066;0
300;0.0162546;0.204734;12.5955;0
400;0.050244;0.572668;11.3977;0
500;0.0858303;0.965839;11.2529;0
600;0.150593;2.17746;14.4593;0
700;0.20214;3.75303;18.5665;0
800;0.297239;5.7731;19.4224;0
900;0.500155;9.30337;18.601;0
1000;0.590963;12.3985;20.9801;0
