Row size;OpenBLAS;Current;Ratio;Inaccuracy
100;0.00950562;0.0602298;6.33623;0
200;0.0771536;0.469514;6.08545;0
300;0.245688;1.68646;6.86424;0
400;0.528208;23.7883;45.0358;0
500;1.07669;39.5245;36.7091;0
600;1.92813;91.3055;47.3543;0
