Row size;OpenBLAS;Current;Ratio;Inaccuracy
1100;4.94143;294.266;59.5508;0
1200;6.45985;364.414;56.4122;0
1300;8.3279;502.998;60.3991;0
1400;10.395;638.264;61.401;0
1500;12.4494;798.299;64.1236;0
